id,osmid,name,alt_name,light_pol,lat,lng
11485,1768239611,Nevada Park,Nevada Park,13.58208256,43.8909757,-79.5030159
11486,1792592330,Port Bruce,Port Bruce,1.112142176,42.6544893,-81.0088428
11487,1846319235,Boat Ramp A,Boat Ramp A,21.96590998,43.5645508,-79.5612679
11488,1852353424,Oak Ridges Corridor Park,Oak Ridges Corridor Park,16.39914519,43.9370486,-79.4371934
11489,1854770834,Paul Semple Park,Paul Semple Park,51.64015485,44.03245,-79.468497
11490,1865732628,Unknown,Bruce Trail,7.055524308,44.7446131,-81.1357665
11491,1880280021,Unknown,107 York Road,46.98173778,43.542122,-80.2375631
11492,1880282896,Unknown,49 York Road,67.17587063,43.5406544,-80.2419656
11493,1883273202,Unknown,190 Riverview Drive,30.84648361,43.5616882,-80.2668427
11494,1884587013,Unknown,280 Riverview Drive,25.0312339,43.5644408,-80.2678049
11495,1884587171,Unknown,364 Riverview Drive,23.37753964,43.5659446,-80.2684118
11496,1884588300,Unknown,97 Woodlawn Road East,18.08535616,43.5703766,-80.2699123
11497,1890682031,Unknown,H.M.C.S. York,70.36458407,43.6351362,-79.402807
11498,1892116917,Unknown,1 Park Avenue,32.84910726,43.1409034,-79.2088659
11499,1892130373,Unknown,31 Park Avenue,29.74237033,43.1439223,-79.2090233
11500,1892130666,Unknown,32 Seymour Avenue,29.75871982,43.1439659,-79.2090848
11501,1892138256,Unknown,80 Marsdale Drive,12.61526923,43.1298629,-79.243417
11502,1892138371,Unknown,82 Marsdale Drive,12.43366847,43.1297109,-79.2434122
11503,1902468161,Unknown,288 Division Street South,18.76347934,42.0273934,-82.7405166
11504,1902468359,Unknown,302 Division Street South,18.11428851,42.0269573,-82.7405558
11505,1903415849,Unknown,3896 Jordan Road,4.567385574,43.1526618,-79.3596938
11506,1903416018,Unknown,3946 Jordan Road,4.351894106,43.1549127,-79.3598476
11507,1976085251,Unknown,256 Esther Shiner Boulevard,77.26415783,43.7695188,-79.3648634
11508,1985067732,Raymore Park,Raymore Park,47.51112357,43.6961763,-79.5135316
11509,1985067836,Weston Lions Park,Weston Lions Park,54.33805026,43.6977645,-79.5156779
11510,1985075562,Unknown,110 Prince Of Wales Gate,31.90688338,42.9935385,-81.3313933
11511,2006314678,Unknown,630 Queen Street South,43.99289605,43.4436303,-80.4966053
11512,2011521584,Eau Claire Gorge Conservation Area,Eau Claire Gorge Conservation Area,0.211086364,46.2544721,-78.9172482
11513,2015449230,Unknown,668 Osgoode Drive,22.17665404,42.9431842,-81.2085117
11514,2043325485,Unknown,381 Couchaching Point Road,8.493812934,44.6094553,-79.3794096
11515,2043325548,Unknown,393 Couchaching Point Road,9.307789504,44.608945,-79.3789822
11516,2043325646,Unknown,409 Couchaching Point Road,11.441391,44.6081247,-79.3782865
11517,2043325815,Unknown,451 Couchaching Point Road,18.3663513,44.6059869,-79.3768964
11518,2043325955,Unknown,584 Atherley Road,17.82559443,44.6061033,-79.3774628
11519,2043325969,Unknown,596 Atherley Road,18.46211081,44.6059466,-79.3769147
11520,2043326070,Unknown,66 Memorial Avenue,61.63531147,44.602984,-79.4251777
11521,2043326100,Unknown,69 Dunedin Street,61.70486874,44.6030274,-79.4251525
11522,2043326285,Unknown,86 Memorial Avenue,59.52635582,44.6017522,-79.4261011
11523,2043326295,Unknown,88 Memorial Avenue,59.44296404,44.6016657,-79.4261227
11524,2043329012,Unknown,1 Kitchener Street,28.33052175,44.592348,-79.4066813
11525,2043329282,Unknown,57 Kitchener Street,24.82871903,44.5911272,-79.409582
11526,2043329296,Unknown,59 Kitchener Street,24.61446571,44.5910776,-79.409684
11527,2060909837,Marathon Beach,Marathon Beach,36.37106468,46.3142736,-79.4714735
11528,2148363823,Linden Beach,Linden Beach,4.987697554,42.0216629,-82.7576421
11529,2156762525,Unknown,1 John Street,53.42508439,42.0540875,-82.5999486
11530,2156764348,Unknown,20 Warren Avenue,29.90429756,42.038884,-82.5925065
11531,2156765456,Unknown,21 Warren Avenue,30.82335714,42.0388907,-82.5927402
11532,2156766776,Unknown,29 Albert Street,73.90783316,42.0543073,-82.6033546
11533,2156766800,Unknown,29 Pearl Avenue,122.925857,42.0531392,-82.6122596
11534,2156767590,Unknown,37 Erie Street North,53.26066839,42.054129,-82.5998861
11535,2156767645,Unknown,39 Erie Street North,54.01334076,42.0543627,-82.5998641
11536,2156783999,S,S,75.85510622,42.0545207,-82.6037169
11537,2158373777,Unknown,1300 Front Road,18.01129442,42.235454,-83.1027201
11538,2160400478,Unknown,216 Dalhousie Street,25.79270774,42.1036089,-83.1132602
11539,2160400587,Unknown,252 Dalhousie Street,25.40337401,42.1023869,-83.1129627
11540,2161594065,McCraney Valley Park,McCraney Valley Park,51.13011349,43.4657465,-79.7031219
11541,2178501561,Douglas Kennedy Headland,Douglas Kennedy Headland,17.63124635,43.5686345,-79.5570772
11542,2190644650,Unknown,83 Elm Drive,11.63940378,42.5898126,-82.4038083
11543,2192633167,Unknown,100 Bridle Trail,18.55457887,43.4864116,-80.4854805
11544,2219727266,Coronation Park,Coronation Park,21.52668071,42.9736599,-82.3727716
11545,2239587289,Unknown,1268 Michigan Avenue,20.10827631,43.0004368,-82.3598587
11546,2253327087,Livingston Park,Livingston Park,30.89258425,43.5148348,-79.8876054
11547,2270136408,Montclair Avenue Parkette,Montclair Avenue Parkette,44.68238257,43.6878874,-79.4122825
11548,2302804307,Unknown,New Sudbury Conservation Area,14.60193194,46.5104697,-80.9592018
11549,2308376255,Applewood Hills Park,Applewood Hills Park,38.20619013,43.6099038,-79.5919104
11550,2337738062,Unknown,1451 Ritson Road North,29.19521526,43.9379109,-78.8702785
11551,2345710336,Tom Riley Park,Tom Riley Park,45.05975258,43.6506629,-79.5249986
11552,2345778394,Colony Park,Colony Park,45.97778769,43.7466295,-79.5973298
11553,2345778406,Colony Park,Colony Park,46.50687296,43.7468861,-79.5988149
11554,2349459388,Unknown,11 Trevor Crescent,6.542147101,45.3155061,-75.8170164
11555,2352947263,Linkwood Lane Park,Linkwood Lane Park,74.29744263,43.7188832,-79.3275182
11556,2353666793,Unknown,691 Lilac Street,33.97445455,46.4770882,-81.01247
11557,2357538881,Unknown,Highway 407 ETR,35.79660698,43.6915784,-79.6831397
11558,2358057793,Unknown,25 Southwell Drive,52.53637547,43.7469391,-79.3564344
11559,2358057795,Unknown,38A Preakness Drive,51.74586612,43.7460819,-79.3556849
11560,2366445530,Unknown,233 17th Street,10.96126026,44.1599169,-81.0326062
11561,2366445533,Unknown,234 17th Street,10.84820754,44.1600856,-81.0325357
11562,2366446871,Unknown,750 9th Avenue,13.46386959,44.1599482,-81.0294268
11563,2366446882,Unknown,768 8th a Avenue,11.78551483,44.1601939,-81.030813
11564,2378561750,Unknown,33 Sylvan Valleyway,49.78230773,43.7238192,-79.4150341
11565,2379216886,Unknown,117 Antibes Drive,46.11461036,43.7795142,-79.447939
11566,2380782359,Unknown,32 Harrison Garden Boulevard,60.50000491,43.7575885,-79.4042773
11567,2381891821,Unknown,190 Kent Street West,50.46323052,44.3544789,-78.740753
11568,2393363706,Unknown,2 Kells Crescent,2.586303761,44.498382,-80.2629843
11569,2393363819,Unknown,432 Mountain Road,2.575164776,44.4984243,-80.2630551
11570,2393363911,Unknown,6 Kells Crescent,2.802577254,44.4978775,-80.2628783
11571,2393364944,Unknown,875 Sixth Street,2.534841015,44.4878069,-80.2535514
11572,2398879208,Unknown,113 Paterson Street,29.04200329,44.4936707,-80.2103172
11573,2398883698,Unknown,840 Tenth Line,5.146976912,44.4889353,-80.2485334
11574,2403983214,Constable Percy Cummins Parkette,Constable Percy Cummins Parkette,56.23389199,43.6718178,-79.4613768
11575,2405668647,Unknown,86 Saint Lawrence Street,6.655153383,44.5081765,-80.2097266
11576,2406485311,Unknown,1500 3rd Avenue West,20.81406002,44.5752236,-80.950365
11577,2406486372,Unknown,800 1st Avenue East,59.31912421,44.5638665,-80.9439174
11578,2407328429,Unknown,1000 8th Avenue East,36.51586068,44.5693908,-80.9313078
11579,2424416832,Unknown,35 Riverwood Parkway,27.82902709,43.6401672,-79.4900009
11580,2431490338,Unknown,5556 Highway 6,0.535053076,45.150956,-81.4758462
11581,2431620537,Unknown,1 Emmett Lake Road,0.307451279,45.1772134,-81.5256739
11582,2434073852,The Elms Park,The Elms Park,46.15488156,43.7192045,-79.5519655
11583,2434078800,Rexlington Park,Rexlington Park,60.41194494,43.7164649,-79.5592563
11584,2434080674,The Elms Park,The Elms Park,50.48683496,43.7203452,-79.5571025
11585,2437217851,West Beach,West Beach,11.14313608,43.9418531,-78.2993781
11586,2437217853,East Beach,East Beach,22.91727017,43.9445275,-78.2905478
11587,2447291688,Centre Island Park,Centre Island Park,8.347104791,43.6152238,-79.3772787
11588,2447291707,Unknown,2 Second Street,12.61675333,43.6322928,-79.3538693
11589,2447291740,Unknown,8 Second Street,12.04318152,43.6326363,-79.3543608
11590,2447291773,Unknown,11 Fourth Street,11.54955621,43.6322857,-79.3548219
11591,2447291776,Unknown,Second Street #10 Sewage Pumping Station,12.3667988,43.6329474,-79.354472
11592,2447291840,Unknown,4 Channel Avenue,12.58945125,43.6332872,-79.3549788
11593,2447291861,Unknown,19 Fifth Street,11.36576777,43.6323593,-79.3560652
11594,2447291913,Unknown,5 Third Street,12.23706667,43.6323489,-79.3540146
11595,2447291999,Unknown,9 Fifth Street,11.0081222,43.6317721,-79.3547035
11596,2447292037,Unknown,10 First Street,12.31815439,43.632846,-79.354226
11597,2448963439,Unknown,136X Bonis Avenue,47.89038281,43.7847982,-79.2951352
11598,2470635393,Unknown,164 Long Drive,8.34525802,43.3822664,-80.9598437
11599,2481777821,Unknown,1229 Whitefish Falls Road,0.761679929,46.116075,-81.7346541
11600,2487442132,Unknown,St. Brother André Catholic High School,59.25732636,43.8967256,-79.2601385
11601,2495284422,Stanley Park,Stanley Park,15.16566008,43.7777142,-80.0741491
11602,2519243238,Unknown,Ridgeway-Crystal Beach,4.610374171,42.8910571,-79.0510241
11603,2519243276,Unknown,Ridgeway-Crystal Beach,4.295400594,42.8913632,-79.0512416
11604,2520200117,Unknown,Saint Clair Avenue West,46.75369703,43.6868314,-79.4019471
11605,2536565818,Unknown,2698 Whitson Lake Drive,2.054361556,46.6032518,-80.9765969
11606,2580002515,Unknown,1521 Larose Avenue,64.04263286,45.376359,-75.7419335
11607,2603950181,Humber Valley Parkette,Humber Valley Parkette,27.92440392,43.8170681,-79.6254615
11608,2620293242,Christie Conservation Area,Christie Conservation Area,3.492209728,43.282888,-80.0247725
11609,2645847395,Bare Oaks Family Naturist Park,Bare Oaks Family Naturist Park,1.133987795,44.1476461,-79.3742189
11610,2698253786,Watertaxi,Watertaxi,114.3704066,45.4266393,-75.6997427
11611,2705984275,Unknown,171 Poplar Avenue,49.52503531,46.519109,-84.3168396
11612,2797869104,Unknown,1413 Helen Court,22.01064991,43.4149302,-79.7052616
11613,2854147375,Craigmawr Beach Association,Craigmawr Beach Association,13.39084111,44.2380404,-79.4729602
11614,2917792788,Jacobs Landing,Jacobs Landing,31.36228812,43.4329369,-80.3110202
11615,2956676027,The Boardwalk,The Boardwalk,17.17051104,44.109402,-78.9478189
11616,2978020616,Stouffville Dog Park,Stouffville Dog Park,18.48472083,43.9537763,-79.269232
11617,3015548106,Unknown,106 Graham Lane,38.19401916,48.4631458,-81.3359995
11618,3030690200,Little Tract,Little Tract,0.39614901,44.2377412,-80.056752
11619,3030690526,Main Tract,Main Tract,0.445010109,44.2156868,-80.0480688
11620,3033892594,Hayward Park,Hayward Park,46.81791515,43.2546107,-79.818183
11621,3041765862,Montrock,Montrock,15.87930453,48.7682233,-80.6945636
11622,3081179727,Greenhill Park,Greenhill Park,22.60252316,43.2100416,-79.7891837
11623,3087895714,Unknown,912 O'Brien Road,33.38089193,45.4774918,-76.6557224
11624,3093458044,Rushdale Park,Rushdale Park,37.8898914,43.2094075,-79.863078
11625,3129522471,English Landing,English Landing,1.117685296,44.2869288,-76.3202029
11626,3129522472,Grass Creek,Grass Creek,0.663588919,44.2928916,-76.3114708
11627,3139915724,Unknown,St. Mary Catholic Secondary School,16.62771732,43.9806875,-78.1692284
11628,3159461851,Watson Valley Park,Watson Valley Park,19.72010317,43.7302496,-79.8089021
11629,3166530084,Unknown,116 Willmott Street,7.557576758,43.9588243,-78.1317579
11630,3166537291,Lookout Point,Lookout Point,3.597724002,43.9571213,-78.140442
11631,3203976859,Unknown,Buckstown Trail,3.385451348,43.9611395,-79.8354001
11632,3270865341,Pine River Fishing Area,Pine River Fishing Area,0.499068208,44.1612498,-80.1624516
11633,3299444544,Unknown,Confederation Park,13.17328835,45.6150875,-74.6017266
11634,3309978050,Unknown,9515 Baldwin Street North,1.93471659,44.0186389,-78.9687566
11635,3315754979,Fire Pit,Fire Pit,0.235772485,45.3091662,-78.8018513
11636,3315754988,Fire Pit,Fire Pit,0.232913845,45.3093378,-78.8022268
11637,3317136640,Sand pit,Sand pit,0.225445046,45.3091398,-78.8026908
11638,3407354614,Unknown,91 Savannah Crescent,23.07548967,44.5277113,-80.0068952
11639,3429567816,Unknown,333 Burnett Avenue,18.65546989,43.3846878,-80.2909545
11640,3429567817,Unknown,343 Burnett Avenue,19.02313832,43.3848297,-80.2907865
11641,3490064173,Unknown,170 Humphrey's Avenue,31.70545269,49.7771343,-92.8299
11642,3511442949,Brock Tract,Brock Tract,1.015346031,44.0049801,-79.1121877
11643,3528677053,Unknown,130 Eagle Avenue,33.5186063,43.1302279,-80.2618513
11644,3528677054,Unknown,132 Eagle Avenue,32.77153668,43.1301167,-80.2619619
11645,3528730795,Unknown,20 Alfred Street,54.16163685,43.136227,-80.2564091
11646,3609641631,Unknown,507 Elwood Road,26.8718819,43.3530569,-79.7734946
11647,3650941489,Unknown,Main Street West,18.55809163,46.3216714,-79.4846736
11648,3651041355,Black Forest,Black Forest,0.55378503,46.4145965,-79.4645313
11649,3659236410,Elora Quarry,Elora Quarry,10.6151151,43.6901638,-80.4149992
11650,3663940585,Unknown,68 East Edinburgh Square,16.52777434,43.0741715,-79.9481179
11651,3663940586,Unknown,67 West Edinburgh Square,17.1475729,43.074405,-79.9490858
11652,3667702480,Unknown,Lakeshore Drive,2.636715171,46.5938829,-80.997771
11653,3687603666,Unknown,314 Grace Street,47.32318496,43.6599226,-79.4175498
11654,3687605022,Unknown,33 Christie Street,47.03351971,43.6642124,-79.4188934
11655,3692917366,Unknown,Burns Warehouse,4.830066751,45.7426287,-81.8048536
11656,3711226067,Lambert Wilson Park,Lambert Wilson Park,38.36139865,44.0114427,-79.4580378
11657,3724416407,Ridgehill Park,Ridgehill Park,34.26597757,43.6656919,-79.7522756
11658,3729958498,Unknown,66 Lunsfield Crescent,58.36857817,43.8050614,-79.2653738
11659,3733753143,Flinton Conservation Area,Flinton Conservation Area,1.761432153,44.6926122,-77.2117145
11660,3733805094,Park,Park,2.026293465,44.6880024,-77.2108686
11661,3763642376,1039,1039,0.276848175,44.432023,-76.5432474
11662,3769823914,Unknown,271 Ormond Drive,29.14129166,43.9379316,-78.8701819
11663,3769823915,Unknown,1451 Ritson Road North,28.98444026,43.9379976,-78.8703189
11664,3775540921,gate to the ravine,gate to the ravine,36.44165347,43.7295655,-79.3859077
11665,3803860725,Nature's Acre Park,Nature's Acre Park,11.46924201,45.8942943,-77.2879564
11666,3805300913,Woodland Park,Woodland Park,6.883696884,45.8862315,-77.2836266
11667,3805301267,Woodland Park,Woodland Park,10.07451213,45.8895788,-77.2843463
11668,3805305682,Petawawa Point Park,Petawawa Point Park,4.638313306,45.9094002,-77.2509187
11669,3805306437,Dundonald Hall Park,Dundonald Hall Park,43.90810478,45.9102351,-77.2824723
11670,3805323057,Enchanted Forest Park,Enchanted Forest Park,7.368359953,45.9029905,-77.2477567
11671,3805332357,Jack Pine Park,Jack Pine Park,6.098065843,45.8769141,-77.2660938
11672,3805339285,Fish Hatchery Park,Fish Hatchery Park,6.730764496,45.8840937,-77.244889
11673,3805350039,Kramers Korner Park,Kramers Korner Park,6.158045157,45.8762266,-77.2407763
11674,3805363157,Turtle Park,Turtle Park,1.361158604,45.8475944,-77.2655218
11675,3805364136,Pineridge Park,Pineridge Park,7.339435391,45.8545882,-77.2082857
11676,3805375983,Lakeview Park,Lakeview Park,5.452807249,45.8520628,-77.1977465
11677,3823361702,Harrison Park,Harrison Park,13.82052266,44.5561494,-80.9381677
11678,3828761775,Pioneer Memorial Park,Pioneer Memorial Park,5.425035881,43.5715129,-80.8377658
11679,3834581873,Kemble Mountain Management Area,Kemble Mountain Management Area,0.225369804,44.7518195,-80.9301048
11680,3919742105,Unknown,570 Windermere Avenue,20.61234574,45.3833241,-75.7646307
11681,3919742107,Unknown,527 Windermere Avenue,20.39124653,45.3834429,-75.7646973
11682,4017024021,York Cemetery and Recreational Park,York Cemetery and Recreational Park,54.43391477,43.7650536,-79.4163002
11683,4023788904,Unknown,148 Johnston Street South,22.13612491,43.698441,-80.382509
11684,4023789788,Unknown,46 North Broadway Street,2.627456389,43.792318,-80.320098
11685,4023791049,Unknown,8282 Wellington Road 18,1.191498618,43.732505,-80.33151
11686,4023850959,Unknown,31 Parkside Drive,54.56335781,44.3884454,-79.6967394
11687,4028477354,Unknown,6 Payne Crescent,28.32223241,44.02729,-79.439027
11688,4028478035,Unknown,86 Concession Street,68.49124578,44.057204,-79.455856
11689,4028478047,Unknown,89 Alex Brodie Drive,28.23640732,44.026986,-79.441098
11690,4028707414,Unknown,880 Jackman Gate,36.71854392,43.507973,-79.844347
11691,4033671024,Unknown,130 Upper Duke Crescent,76.90427112,43.8515162,-79.327368
11692,4033671899,Unknown,17 Bonnycastle Road,80.46835417,43.8507818,-79.3284461
11693,4033673865,Unknown,262 Carlton Road,26.12195374,43.868965,-79.312068
11694,4033674813,Unknown,316 Carlton Road,26.77003638,43.86889,-79.311621
11695,4033674814,Unknown,318 Carlton Road,27.16664457,43.868868,-79.311279
11696,4033674986,Unknown,438 Carlton Road,28.0517018,43.869041,-79.310001
11697,4033675196,Unknown,440 Carlton Road,28.21524695,43.869108,-79.309703
11698,4033675276,Unknown,500 Carlton Road,28.4412143,43.869194,-79.309318
11699,4034880968,Unknown,6 Garamond Court,81.42414986,43.725619,-79.333642
11700,4035345841,Unknown,71;63 Westmount Road South,29.87335309,43.4568766,-80.5319703
11701,4035555502,Unknown,500 Blair Road,5.898091519,43.37574,-80.34216
11702,4036719915,Unknown,23 Selvapiano Crescent,28.56941076,43.837493,-79.576279
11703,4036720760,Unknown,500 Via Campanile,28.62926966,43.83744,-79.576233
11704,4036815569,Unknown,72 Thomas Street,32.04495835,43.164733,-79.258197
11705,4036815592,Unknown,76 Thomas Street,34.37512224,43.165793,-79.258998
11706,4044386606,Rouge Park,Rouge Park,5.297894489,43.8249984,-79.1965024
11707,4058289177,Unknown,80 Front Street East,120.8402532,43.6492898,-79.3723505
11708,4114527657,Trent Canal Lock #1,Trent Canal Lock #1,9.757175769,44.1216997,-77.5914758
11709,4127907741,Otoskwin-Attawapiskat River,Otoskwin-Attawapiskat River,0.294593749,52.2142463,-87.622129
11710,4261880760,Unknown,1 Short Street,4.7973728,45.2542288,-79.6393209
11711,4299340513,Dick's Dam Park,Dick's Dam Park,12.08199039,43.8791918,-79.7474785
11712,4344327753,Unknown,2 Sophia Street,10.83661251,44.7039822,-75.5205426
11713,4346677293,Unknown,8171 Bayview Avenue,30.10038555,43.8327653,-79.4044972
11714,4346677657,Unknown,8139 Bayview Avenue,26.30106138,43.8303766,-79.4040639
11715,4346677660,Unknown,30 Dunsinane Drive,26.80643228,43.8306553,-79.4041376
11716,4348681573,Denny's Dam Conservation Area,Denny's Dam Conservation Area,3.847925538,44.5063733,-81.3315969
11717,4352169285,Unknown,53 George Street,32.78729343,44.5889016,-75.6877686
11718,4360299579,Unknown,McMaster University,43.84832358,43.2627583,-79.918952
11719,4382364061,Unknown,630 Golden Avenue,31.29674947,45.3827912,-75.7543109
11720,4382364080,Unknown,432 Dovercourt Avenue,32.044559,45.3830078,-75.7532803
11721,4382364081,Unknown,416 Dovercourt Avenue,32.10618468,45.3830615,-75.7531016
11722,4382365933,Unknown,412 Dovercourt Avenue,32.27337765,45.3833193,-75.7522444
11723,4382365934,Unknown,633 Roosevelt Avenue,32.29913755,45.3834078,-75.7521918
11724,4406923037,Steeplechase / Mattawa,Steeplechase / Mattawa,12.72063074,45.300831,-75.854736
11725,4444060471,Quantztown Park,Quantztown Park,22.89464619,43.8728112,-79.2974251
11726,4459641489,Settler's Grove Park,Settler's Grove Park,28.96112596,43.4070173,-80.4046831
11727,4484360039,Unknown,741 Grand Banks Drive,17.71576456,43.5128984,-80.4985869
11728,4485199220,Unknown,739 Grand Banks Drive,17.34714777,43.513,-80.4981712
11729,4526550782,Wallaceburg Sycamore Woods,Wallaceburg Sycamore Woods,4.047217708,42.5864724,-82.4110113
11730,4530241271,Blackwell Trails Park,Blackwell Trails Park,7.827265169,43.0092442,-82.3510122
11731,4530292687,Blackwell Dog Park,Blackwell Dog Park,7.203916097,43.0115175,-82.3469028
11732,4536444481,Salamander Park,Salamander Park,20.65130319,43.9352179,-79.5135311
11733,4543776599,Wallaceburg Paw Paw Woods,Wallaceburg Paw Paw Woods,5.772057046,42.5931103,-82.3653101
11734,4563403687,MacDonald Park,MacDonald Park,0.946401077,42.6184544,-82.4775321
11735,4571003026,Shoreview Park,Shoreview Park,18.67808158,44.3965062,-79.6543844
11736,4574914330,McKeough Conservation Area,McKeough Conservation Area,0.414175066,42.6916407,-82.3963108
11737,4577213255,McGeachy Pond Conservation Area,McGeachy Pond Conservation Area,0.422035661,42.2638588,-81.9456858
11738,4584227243,Holiday Beach Conservation Area,Holiday Beach Conservation Area,1.157154648,42.0422829,-83.035021
11739,4594377275,Balls Beach,Balls Beach,8.032682891,43.257156,-79.0652275
11740,4617178710,Armstrong Family Park,Armstrong Family Park,34.36999799,44.0276892,-79.4766874
11741,4627590008,Addington St Park,Addington St Park,5.651933793,44.2234086,-76.6335322
11742,4627611045,Centenial Park,Centenial Park,5.927390711,44.2250352,-76.6366212
11743,4635796544,Unknown,23 Amaranth Court,83.96565404,43.7202914,-79.4473052
11744,4635808260,Unknown,1883 Mapleridge Drive,14.705723,44.2797563,-78.3779259
11745,4635821916,Brock Ridge Community Park,Brock Ridge Community Park,29.65309449,43.8503381,-79.0787908
11746,4637984997,Unknown,UOIT/Durham College,76.94099007,43.943633,-78.897398
11747,4638577997,Conservation area,Conservation area,9.754432706,43.8832133,-79.0867135
11748,4640586639,Raisin Region Conservation Authority,Raisin Region Conservation Authority,9.373779356,45.0337276,-74.6654018
11749,4643144073,Unknown,96 Robson Road,20.14498729,42.0264263,-82.5942658
11750,4643144082,Unknown,42 Robson Road,32.48055662,42.0286037,-82.5977239
11751,4648846529,Unknown,2299 Edgemore Avenue,7.959196202,42.239236,-83.0465976
11752,4666427461,Unknown,1191 Franklin Drive,11.64484938,44.3365505,-78.3310258
11753,4677301638,Unknown,43 Darby Road,1.007361678,44.6553375,-79.834471
11754,4677395691,Unknown,County Road 92,0.670048116,44.5640768,-79.9169628
11755,4695173213,Cascades Conservation Area,Cascades Conservation Area,0.744491233,48.4929127,-89.2252385
11756,4733642108,Unknown,486 Kitchener Street,30.50299259,45.6077073,-74.622946
11757,4737342950,Unknown,665 Roberts Road,5.858569017,44.3243512,-79.5339378
11758,4792189176,Lord Elgin Park,Lord Elgin Park,14.28937879,43.9240226,-78.6941964
11759,4809722097,Turkey Point Provincial Park,Turkey Point Provincial Park,1.608082856,42.6898763,-80.328075
11760,4825516445,Unknown,1836 Ashburnham Drive,24.2604555,44.2942694,-78.2992243
11761,4835259618,Chandler Park,Chandler Park,28.83916186,43.4207871,-80.5012721
11762,4835703952,Saugeen Valley Conservation Park,Saugeen Valley Conservation Park,20.2514554,44.1791537,-80.8189649
11763,4838992414,Purdon Conservation Area,Purdon Conservation Area,0.196534717,44.9918503,-76.5443976
11764,4856116564,Unknown,140 York Street,33.79053942,44.615176,-79.4351042
11765,4856542709,Unknown,170 Wilson Street,31.20907491,49.7770568,-92.828835
11766,4864368729,Unknown,Bleams Road West,11.1876431,43.3725767,-80.7100863
11767,4927704224,Unknown,Laurelwood / Bearinger,16.34327185,43.4748879,-80.5724027
11768,4936013714,Unknown,Ottawa River Pathway,15.33804959,45.372329,-75.7875839
11769,4980482712,Unknown,53 Woods Edge Close,15.41804894,42.9560231,-81.3056407
11770,4980691311,Unknown,55 Woods Edge Close,15.39402109,42.9560626,-81.3058601
11771,4981021191,Unknown,Rolling Acres Drive,18.54613812,43.0525506,-81.2522326
11772,4981253184,Unknown,Meadowgate Soccer Fields,17.94284898,42.9529371,-81.1729586
11773,4987253036,Unknown,210 Wellington Street,46.33684463,43.1418838,-80.2541758
11774,4989043119,Unknown,111 Peel Street,47.80062013,43.1410873,-80.2539497
11775,5116015702,Parkette,Parkette,4.869522193,43.4207607,-80.2737201
11776,5116029848,Puslinch Lake (PCA) community picnic tables & firepit,Puslinch Lake (PCA) community picnic tables & firepit,4.535508858,43.4203578,-80.2731756
11777,5150692353,Conferderation Park,Conferderation Park,14.62471398,43.7108463,-80.3687216
11778,5151710305,Unknown,265 Bridge Street,33.35349333,43.7023231,-80.3762259
11779,5173254904,Fanshawe Optimists Little League Park,Fanshawe Optimists Little League Park,28.12955365,43.0403617,-81.2349787
11780,5199074689,Unknown,90 Muskoka Crescent,18.88317324,43.0241442,-81.2613868
11781,5199088956,Unknown,Stoney Brook Public School,22.58587691,43.0278891,-81.262328
11782,5235722782,Unknown,1477 Larose Avenue,59.97267825,45.3771232,-75.7401308
11783,5258721475,Kissing Stone,Kissing Stone,34.66259906,43.7041443,-80.3814013
11784,5261222452,Jet Express,Jet Express,18.47866692,42.0268731,-82.6021519
11785,5262134920,Wilson Station,Wilson Station,20.46417208,43.7071174,-80.3882272
11786,5262838552,Carter Antila Memorial Skatepark,Carter Antila Memorial Skatepark,24.29520023,47.5002783,-79.6803389
11787,5262838553,Beach Park,Beach Park,29.37210768,47.5008086,-79.6784935
11788,5262838554,Beach Park,Beach Park,27.3052757,47.4998373,-79.6777854
11789,5264955366,Unknown,4029 16th Avenue,12.07702451,43.8763399,-79.3275681
11790,5265238354,Unknown,138 Valleymede Drive,30.31009395,43.8457583,-79.3992959
11791,5266904354,Unknown,6415 Danville Road,59.74087018,43.6484491,-79.6792486
11792,5275669745,Unknown,Pleasantview Community Centre,33.23031473,43.7865755,-79.3374053
11793,5276524656,Joseph Bannon Park,Joseph Bannon Park,59.68573691,43.7321708,-79.5352735
11794,5278336636,Linda Way Parkside,Linda Way Parkside,18.69515058,43.870442,-79.326294
11795,5284240721,Hilton Falls Conservation Area Entrance,Hilton Falls Conservation Area Entrance,2.792935209,43.5046218,-79.9618828
11796,5292646873,Meadowgate Soccer Park South Trails,Meadowgate Soccer Park South Trails,18.03781056,42.9529629,-81.1732171
11797,5292646874,Meadowgate Soccer Park North Entrance,Meadowgate Soccer Park North Entrance,19.75362827,42.9552059,-81.1726253
11798,5303790253,Unknown,Haliburton Highlands Secondary School,5.25112035,45.0435604,-78.5221949
11799,5322765050,Carruthers Memorial Conservation Area,Carruthers Memorial Conservation Area,0.577146642,44.3109886,-80.0766647
11800,5331974469,Unknown,478 Palmer Avenue,48.19056825,43.872658,-79.4130778
11801,5347499028,Brant Park,Brant Park,2.581400459,43.1433613,-80.3114575
11802,5355387760,Unknown,5138 Pinedale Avenue,30.74449657,43.3737745,-79.7536671
11803,5357970893,Trex Dinosaur- Canada's Wonderland Amuzement Park,Trex Dinosaur- Canada's Wonderland Amuzement Park,53.97331475,43.833388,-79.5458631
