361,19881767,Withrow Park,48.95817596,-79.34691904,43.67443525
362,19885988,Unknown,65.59034766,-79.41143192,43.78514661
363,19930073,Wells Hill Park,50.72999954,-79.41637389,43.68290427
364,20003379,Scenic Woods Park,13.1454343,-79.93606978,43.23905316
365,20003824,Kitty Murray Lane Park,44.31358532,-79.95546947,43.22147556
366,20341707,Turner Park,23.8500007,-79.8807463,43.19161763
367,20358151,James Smith Park,14.91194686,-79.9892264,43.20157094
368,20666267,St. Andrew's Playground,79.62000275,-79.39884432,43.6464301
369,20887828,Harmony Park,23.75,-79.96213288,43.21202508
370,21186295,Optimist Youth Park,19.70999908,-79.99486384,43.20769107
371,21442799,Somerset Park,5.288606957,-79.99476327,43.22774303
372,22372301,Lionel Conacher Park,47.44526147,-79.39429009,43.68047364
373,22480633,Poplar Plains Park,42.41999817,-79.40324869,43.68024707
374,22485784,Sir Winston Churchill Park,40.11508787,-79.40826466,43.68237159
375,22486452,Pricefield Playground,41.16596792,-79.3887368,43.68147956
376,22486743,Unknown,112.5899963,-79.33278384,43.71987726
377,22688946,Robertson Davies Park,46.91214757,-79.39759336,43.67857967
378,22688984,Unknown,54.52000046,-79.39923029,43.67470712
379,22694254,Roseneath Park,39.63000107,-79.43454822,43.68209567
380,22694260,Humewood Park,47.11999893,-79.42612136,43.6836744
381,22715610,Graham Park,39.25999832,-79.43024282,43.6814999
382,22715613,Unknown,48.30082604,-79.41792038,43.6854004
383,22788173,George Ben Park,47.37771228,-79.42124524,43.65238168
384,22788426,Unknown,71.41999817,-79.40476699,43.64866608
385,22913944,College Park,148.4799957,-79.3838434,43.65969866
386,22952584,Little Norway Park,57.88820375,-79.398402,43.63449593
387,22979116,Moss Park,95.73999786,-79.37109137,43.65508119
388,23061081,Exhibition Park,31.76357017,-80.26328603,43.55011862
389,23073229,Douglas Fluhrer Park,21.89055043,-76.48085864,44.23908561
390,23073230,Emma Martin Park,14.78981003,-76.48081921,44.24276515
391,23110977,Simcoe Park,110.9400024,-79.38688719,43.64475258
392,23122873,Hickson Park,37.90999985,-79.4409176,44.0123155
393,23143716,St. James Park,122.0653312,-79.37331373,43.65077896
394,23208536,Sergeant Ryan Russell Parkette,43.8436586,-79.39809379,43.67747829
395,23208544,Jay Macpherson Green,47.16965581,-79.39726171,43.67735042
396,23209334,Main Sewage Treatment Playground,53.06133435,-79.31738605,43.6633526
397,23209342,Woodbine Park,40.90055397,-79.31275042,43.664431
398,23224039,Wishing Well Park,57.00620681,-79.31661176,43.76988391
399,23230493,Anthony Vincent Park,21.14999962,-75.65919339,45.45339826
400,23240029,Highland Field,50.48618386,-79.46022623,43.98262605
401,23240030,Aurora Peace Park,62.77904719,-79.46311851,43.98547063
402,23240031,Tamarac Green,19.05586013,-79.47552686,43.97755097
403,23249654,Poplar Park,40.30209266,-79.46872898,43.98111815
404,23249655,Confederation Park,16.22242018,-79.47776862,43.9834244
405,23260361,Norm Weller Park,16.9728442,-79.4830828,43.97204505
406,23260363,Allenvale Park,9.036953155,-79.48697174,43.96806163
407,23260399,McClellan Heights Park,17.79373574,-79.4782834,43.97344132
408,23260400,Khamissa Park,17.95999908,-79.4748631,43.97097982
409,23260401,Seston Park,19.27000046,-79.47960172,43.96994067
410,23296908,McGregor Park,57.25999832,-79.4420783,43.65317406
411,23297006,McCormick Park,47.31999969,-79.43343125,43.64680413
412,23297016,Dundas-St. Clarens Parkette,53.65000153,-79.43879349,43.64979687
413,23297110,Realtor Park,17.60319099,-82.95324754,42.32234936
414,23297116,Unknown,23.57496107,-82.95522967,42.32950575
415,23297121,Thompson Park,20.27925415,-82.96744048,42.32190598
416,23297122,Unknown,21.81999969,-82.96646471,42.3247339
417,23297293,Curry Park,15.22153804,-83.02199339,42.25900515
418,23306214,Tranby Park,17.25759984,-82.9467431,42.31955097
419,23306607,Coventry Gardens Park,25.51460011,-82.97888153,42.32965171
420,23306892,George Street Park,26.29585046,-82.98610098,42.32356806
421,23334392,Kiwanis Park,14.48999977,-82.94914481,42.33713733
422,23357238,Unknown,13.03388782,-76.58819034,44.24369469
423,23358488,Unknown,29.71806288,-79.45327714,43.77238494
424,23364273,Roseville Gardens Park,67.19334341,-82.94475987,42.30705988
